Fecha|Hora|Seccion|Titulo|Descripcion|Autor|link|hora_extraida|transformacion_datetime
24/07/2024|17:52|Entretenimiento|Flor Polo manda indirecta a Néstor Villanueva tras nueva relación: “Recién sé lo que es amar de verdad”|Flor Polo Díaz manifestó su alegría a las cámaras de ‘América Hoy’ luego de podría contener matrimonio con su actual pareja Luiggi Yarasca. Ademá...|Redacción EC|/videos/entretenimiento/flor-polo-a-nestor-villanueva-tras-nueva-relacion-susy-diaz-augusto-polo-campos-farandula-nnav-video-amtv-noticia/|17|2024-07-30 00:16:03.069087
24/07/2024|17:44|Selección|“Hay un déficit ofensivo alarmante que Fossati no quiere reconocer”: Eddie Fleischman analiza la posibilidad de convocar a Ruidíaz, Iberico y Yor...|La falta de gol en la selección peruana es motivo de preocupación en la víspera del retorno de las Eliminatorias, aunque Jorge Fossati se haya mo...|Eddie Fleischman|/deporte-total/seleccion/seleccion-peruana-hay-un-deficit-ofensivo-alarmante-que-fossati-no-quiere-reconocer-eddie-fleischman-analiza-la-posibilidad-de-convocar-a-ruidiaz-iberico-y-yordy-reyna-noticia/|17|2024-07-30 00:16:03.069087
24/07/2024|17:36|EEUU|Director del FBI dice que el atacante de Trump buscó material sobre asesinato de John F. Kennedy|Crooks “parece haber realizado muchas búsquedas (de información) de figuras públicas, en general” aunque no se ha podido detectar “nada destacado...|Agencia AFP|/mundo/eeuu/donald-trump-director-del-fbi-dice-que-el-atacante-del-expresidente-busco-material-sobre-asesinato-de-john-f-kennedy-thomas-matthew-crooks-christopher-wray-butler-pensilvania-estados-unidos-ultimas-noticia/|17|2024-07-30 00:16:03.069087
24/07/2024|17:25|Día 1|Caso Paolo Guerrero: cómo afecta a su imagen este último intento de liberarse de la UCV y qué implicancias tiene|El goleador histórico busca desvincularse de la U. César Vallejo, pero lo que pudo ser una negociación privada se ha convertido en una novela med...|Claudia Inga Martínez|/economia/dia-1/paolo-guerrero-caso-paolo-guerrero-como-afecta-a-su-imagen-este-ultimo-intento-de-liberarse-de-la-ucv-y-que-implicancias-tiene-ucv-acuna-alianza-lima-penalidad-noticia/|17|2024-07-30 00:16:03.069087
24/07/2024|17:25|Fútbol peruano|“De Santis sería un fichaje top”: Qué se sabe de la salida del delantero de Alianza y por qué lo elogian en su posible nuevo club|En las últimas horas se conoció que Alianza Lima negocia con Angostura FC, de la primera división de Venezuela, la cesión de Jeriel de Santis. To...|Marco Quilca León|/deporte-total/futbol-peruano/alianza-lima-jeriel-de-santis-y-lo-que-genera-por-su-posible-partida-a-angostura-fc-seria-un-fichaje-top-para-el-equipo-y-la-liga-liga-1-2024-torneo-clausura-noticia/|17|2024-07-30 00:16:03.069087
24/07/2024|17:25|EEUU|Elecciones EE.UU. 2024: Quién sería el reemplazo de Biden si decide renunciar a su candidatura|Las voces demócratas que piden un nuevo candidato se han ido multiplicando. Kamala Harris, actual vicepresidenta, aparece como la opción más evid...|Renzo Giner Vásquez|/mundo/eeuu/joe-biden-elecciones-estados-unidos-2024-quien-seria-el-reemplazo-de-biden-si-decide-renunciar-a-su-candidatura-donald-trump-partido-democrata-noticia/|17|2024-07-30 00:16:03.069087
24/07/2024|17:24|Europa|En exclusivo, desde París: La ‘Ciudad de la Luz’ abre sus brazos a los Juegos Olímpicos, pero deja sin lugar a miles de turistas|Luego de 100 años, el 26 de julio Francia vuelve a ser sede del evento multidisciplinario más importante del mundo . Sin embargo, no todo es feli...|Bruno Ortiz Bisso|/mundo/europa/juegos-olimpicos-paris-2024-paris-abre-sus-brazos-a-los-juegos-olimpicos-pero-deja-sin-lugar-a-los-turistas-francia-la-ciudad-de-la-luz-noticia/|17|2024-07-30 00:16:03.069087
24/07/2024|17:24|Sucesos|Perú endurece control sobre datos personales con multas y nuevas regulaciones|A fin de perfeccionar la protección de información sensible de las personas, el Minjusdh está muy próximo a publicar el proyecto del nuevo Reglam...|Hernán Medrano Marin|/lima/sucesos/actualizan-reglas-para-proteccion-de-datos-personales-las-nuevas-obligaciones-ante-el-avance-de-la-tecnologia-ley-de-proteccion-de-datos-personales-autoridad-nacional-de-proteccion-de-datos-personales-entorno-digital-reglamento-empresas-minjusdh-noticia/|17|2024-07-30 00:16:03.069087
24/07/2024|17:12|Farándula|Samantha Batallanos regresó con Jonathan Maicelo y asegura tener respaldo de su papá: “Lo quiere como a un hijo”|A pesar de haberlo denunciado por agresión física y verbal, la modelo confirmó su reconciliación con el boxeador. Reveló también que su padre apr...|Redacción EC|/tvmas/farandula/samantha-batallanos-regresa-con-jonathan-maicelo-y-asegura-tener-respaldo-de-su-papa-lo-quiere-como-a-un-hijo-farandula-ultimas-noticia/|17|2024-07-30 00:16:03.069087
24/07/2024|17:08|Sucesos|El coro Arpegio, la agrupación femenina que nació hace 28 años en las aulas de un colegio|El reconocido coro ha cantado en más de 5 mil bodas y cuenta con dos producciones discográficas    |Redacción EC|/lima/sucesos/el-coro-arpegio-la-agrupacion-femenina-que-nacio-en-las-aulas-del-colegio-villa-maria-y-cumple-28-anos-peru-monica-gastelumendi-carolina-araoz-maria-elisa-arias-ultimas-noticia/|17|2024-07-30 00:16:03.069087
24/07/2024|17:04|Fútbol peruano|Richard Acuña: “Esperamos que en las próximas horas nos pongamos de acuerdo (con Paolo Guerrero)”|Como se recuerda, tras la negativa del futbolista de 40 años a ingresar en el encuentro entre la Universidad César Vallejo y Alianza Lima, no ent...|Redacción EC|/deporte-total/futbol-peruano/richard-acuna-esperamos-que-en-las-proximas-horas-nos-pongamos-de-acuerdo-con-paolo-guerrero-universidad-cesar-vallejo-liga-1-ultimas-noticia/|17|2024-07-30 00:16:03.069087
24/07/2024|17:03|Lima|Conoce las actividades gratuitas que habrá en el Centro de Lima por Fiestas Patrias|Música en vivo, premios, eventos gastronómicos y más actividades gratuitas este viernes 26 y sábado 27 de julio. Los detalles en esta nota.  |Redacción EC|/lima/fiestas-patrias-conoce-las-actividades-gratuitas-que-habra-en-el-centro-de-lima-este-26-y-27-de-julio-municipalidad-de-lima-desfile-militar-28-y-29-de-julio-ultimas-noticia/|17|2024-07-30 00:16:03.069087
24/07/2024|16:58|Venezuela|Venezuela: oposición solucionó problemas para acreditar a sus testigos de mesa|“Hemos logrado, gracias a nuestros voluntarios, obtener las credenciales de todos los testigos que estarán en las 30.026 mesas electorales de tod...|Agencia AFP|/mundo/venezuela/elecciones-venezuela-2024-oposicion-soluciono-problemas-para-acreditar-a-sus-testigos-de-mesa-edmundo-gonzalez-urrutia-pud-nicolas-maduro-maria-corina-machado-cne-ultimas-noticia/|16|2024-07-30 00:16:03.069087
24/07/2024|16:52|Mercados|Dólar en Perú hoy, miércoles 24 de julio: tipo de cambio en compra y venta, según el BCRP |Consulta la última jornada y movimientos del dólar y su cotización para hoy, 24 de julio del 2024.|Redacción EC|/economia/mercados/precio-del-dolar-hoy-en-peru-compra-y-venta-cotizacion-y-tipo-de-cambio-oficial-segun-bcrp-tdpe-ultimas-noticia/|16|2024-07-30 00:16:03.069087
24/07/2024|16:49|Fútbol mundial|VIDEO: resumen y goles de Francia vs Estados Unidos Sub-23 (3-0) por los Juegos Olímpicos París 2024|Francia derrotó 3-0 a Estados Unidos Sub 23 por la fecha 1 de los Juegos Olímpicos París 2024. Sigue todos los detalles del partido aquí.  |Redacción EC|/deporte-total/futbol-mundial/francia-vs-estados-unidos-sub-23-en-vivo-online-hoy-via-telemundo-tudn-a-que-hora-juegan-y-donde-ver-partido-por-juegos-olimpicos-paris-2024-en-futbol-libre-video-noticia/|16|2024-07-30 00:16:03.069087
24/07/2024|16:47|Música|Son Tentación, Yahaira Plasencia, Marisol y Deyvis Orosco en celebración por Fiestas Patrias|Figuras nacionales le cantarán al Perú en el Festival Pollito con papas.|Redacción EC|/luces/musica/son-tentacion-yahaira-plasencia-marisol-y-deyvis-orosco-en-celebracion-por-fiestas-patrias-noticia/|16|2024-07-30 00:16:03.069087
24/07/2024|16:43|Deportes|Argentina cae en su debut en París 2024 con el VAR como protagonista|La selección Sub 23 de Argentina cayó 2-1 ante Marruecos en un duelo que terminó en escándalo en París 2024. Los albicelestes empataron el cotejo...|Redacción EC|/videos/deportes/argentina-cae-en-su-debut-en-paris-2024-con-el-var-como-protagonista-nnav-amtv-video-noticia/|16|2024-07-30 00:16:03.069087
24/07/2024|16:41|Reportajes|Jorge Ortiz, el operador de Los Waykis en la Sombra que sigue en contacto con los prefectos|Jorge Ortiz Marreros es un personaje clave en la investigación que el Equipo Especial de Fiscales contra la Corrupción del Poder realiza por el C...|Miguel Gutiérrez R.|/el-comercio-tv/reportajes/jorge-luis-ortiz-marreros-el-operador-de-los-waykis-en-la-sombra-que-sigue-en-contacto-con-los-prefectos-nicanor-boluarte-dina-boluarte-ministerio-del-interior-ciudadanos-por-el-peru-noticia/|16|2024-07-30 00:16:03.069087
24/07/2024|16:35|Actualidad|Google Play Store ahora incluye una sección para acceder a contenidos de manga y anime|La plataforma ahora tiene ‘Colecciones’, que agrupa aplicaciones y añade una sección para manga y anime|Agencia Europa Press|/tecnologia/actualidad/google-play-store-ahora-incluye-una-seccion-para-acceder-a-contenidos-de-manga-y-anime-noticia/|16|2024-07-30 00:16:03.069087
24/07/2024|16:34|Fútbol mundial|Partidos de hoy, miércoles 24 de julio: a qué hora empieza y en dónde ver fútbol EN VIVO|Partidos de hoy, miércoles 24 de julio - Guia TV y streaming: revisa la programación completa de todos los partidos que se juegan hoy. Encuentra ...|Redacción EC|/deporte-total/futbol-mundial/partidos-de-hoy-julio-24-07-2024-miercoles-futbol-en-vivo-horarios-canales-y-donde-ver-partidos-hoy-del-dia-miercoles-24-de-julio-de-2024-programacion-tv-online-streaming-resultados-apuestas-pronosticos-noticia/|16|2024-07-30 00:16:03.069087
24/07/2024|16:33|Justicia|Jorge Angulo: Poder Judicial verá este jueves 25 de julio caso del general PNP contra su pase al retiro|Segundo Juzgado Constitucional Transitorio de Lima reprogramó la audiencia única para esa fecha, a las 09:30 a.m., a fin de continuar con la vist...|Redacción EC|/politica/justicia/jorge-angulo-poder-judicial-vera-este-jueves-25-de-julio-caso-del-general-pnp-contra-su-pase-al-retiro-pnp-victor-zanabria-ultimas-noticia/|16|2024-07-30 00:16:03.069087
24/07/2024|16:32|EEUU|Netanyahu pide más armas a EE.UU. para luchar contra Hamás y asegura que no ocuparán Gaza|“Dennos las herramientas más rápido y terminaremos el trabajo más rápido”, expresó el primer ministro ante el Congreso.|Agencia EFE|/mundo/eeuu/guerra-israel-hamas-en-gaza-benjamin-netanyahu-pide-mas-armas-a-estados-unidos-para-luchar-contra-movimiento-islamico-y-asegura-que-no-ocuparan-franja-de-gaza-palestina-congreso-joe-biden-ultimas-noticia/|16|2024-07-30 00:16:03.069087
24/07/2024|16:28|Polideportivo|Programación Juegos Olímpicos París 2024 hoy, miércoles 24 de julio en vivo: horarios, quiénes compiten y resultados|Programación Juegos Olímpicos París 2024 hoy, miércoles 24 de julio: sigue todos los detalles de las competencias del día.|Redacción EC|/deporte-total/polideportivo/programacion-juegos-olimpicos-paris-2024-hoy-miercoles-24-de-julio-en-vivo-fecha-calendario-horarios-canales-resultados-de-las-competencias-cronograma-de-participacion-noticia/|16|2024-07-30 00:16:03.069087
23/07/2024|23:37|Respuestas|Día de la Fuerza Aérea del Perú: ¿por qué se conmemora cada 23 de julio y en honor a quién?|Este 23 de julio se celebra el Día de la Fuerza Aérea del Perú, conmemorando el gran sacrificio que hizo nuestro mayor aviador nacional|Redacción EC|/respuestas/dia-de-la-fuerza-aerea-del-peru-2024-por-que-se-celebra-el-23-de-julio-y-en-honor-a-quien-fap-jose-abelardo-quinones-feriado-del-23-de-julio-tdpe-noticia/|23|2024-07-30 00:16:03.069087
23/07/2024|23:17|Congreso|Betssy Chávez: Subcomisión del Congreso verá este miércoles 24 de julio denuncia contra exprimera ministra|A la también excongresista se le acusa de supuestamente favorecer a familiares de su pareja sentimental, Abel Sotelo Villa, con diversos trabajos...|Redacción EC|/politica/congreso/betssy-chavez-subcomision-de-acusaciones-constitucionales-vera-este-miercoles-24-de-julio-denuncia-contra-exprimera-ministra-congreso-ultimas-noticia/|23|2024-07-30 00:16:03.069087
23/07/2024|23:01|EEUU|Biden dice que es “fantástico” volver a la Casa Blanca tras haber estado aislado por covid|“Es fantástico estar de regreso en la Casa Blanca”, publicó el presidente en X, junto con una foto suya dirigiéndose a la entrada sur del edifici...|Agencia EFE|/mundo/eeuu/joe-biden-dice-que-es-fantastico-volver-a-la-casa-blanca-tras-haber-estado-aislado-por-covid-19-estados-unidos-kamala-harris-donald-trump-delaware-coronavirus-eeuu-usa-ultimas-noticia/|23|2024-07-30 00:16:03.069087
23/07/2024|22:46|México|Asesinan en plena calle al comisario Milton Morales Figueroa, pieza clave de la lucha contra el crimen en Ciudad de México|El funcionario policial estaba fuera de servicio este domingo cuando fue asesinado en plena vía pública. Altos funcionarios de Seguridad lamentar...|BBC News Mundo|/mundo/mexico/milton-morales-figueroa-asesinan-en-plena-calle-al-comisario-pieza-clave-de-la-lucha-contra-el-crimen-en-ciudad-de-mexico-cdmx-coacalco-estado-de-mexico-noticia/|22|2024-07-30 00:16:03.069087
23/07/2024|22:37|Colombia|Temblor en Colombia: reportes de los últimos sismos según el 23 de julio|Mira aquí los reportes del Servicio Geológico Colombiano (SGC) sobre los últimos sismos en el país.|Redacción EC|/respuestas/colombia/temblor-en-colombia-hoy-en-vivo-ultimo-sismo-22-y-23-de-julio-reporte-de-magnitud-epicentro-y-hora-segun-sgc-servicio-geologico-colombiano-servicio-geologico-colombiano-santander-antioquia-co-lbposting-noticia/|22|2024-07-30 00:16:03.069087
23/07/2024|22:34|Venezuela|María Corina Machado: las “amenazas” de Maduro “ya no asustan a nadie” en Venezuela|“Para que aquí haya una guerra tiene que haber enemigos y aquí no hay enemigos, nosotros hemos logrado unir al país en un movimiento de redención...|Agencia EFE|/mundo/venezuela/maria-corina-machado-las-amenazas-de-nicolas-maduro-ya-no-asustan-a-nadie-elecciones-venezuela-2024-edmundo-gonzalez-urrutia-pud-maracaibo-zulia-ultimas-noticia/|22|2024-07-30 00:16:03.069087
23/07/2024|22:26|A que Hora|El Gran Chef Famosos La Academia EN VIVO: Revive aquí el estreno de la nueva temporada|Conoce aquí todo sobre la nueva temporada de El Gran Chef Famosos EN DIRECTO y su más reciente estreno programado para este 23 de julio.|Redacción EC|/respuestas/a-que-hora/el-gran-chef-famosos-la-academia-en-vivo-horario-canal-de-tv-participantes-y-donde-ver-el-programa-de-cocina-el-gran-chef-temporada-9-en-directo-transmision-yt-youtube-video-tdpe-noticia/|22|2024-07-30 00:16:03.069087
23/07/2024|22:22|Perú|¿Qué derechos tengo si mi casa será expropiada por una obra?: esto indican las leyes|La Constitución Política y el Decreto Legislativo N° 1192 facultan al Estado a adquirir predios privados para la realización de obras declaradas ...|José Cayetano Chávez|/peru/que-derechos-tengo-si-mi-propiedad-sera-expropiada-por-una-obra-estatal-todo-lo-que-debes-saber-justiprecio-expropiacion-terrenos-decreto-legislativo-1192-que-dice-la-constitucion-derechos-propiedad-privada-noticia-2/|22|2024-07-30 00:16:03.069087
23/07/2024|22:21|Perú|¿Qué derechos tengo si mi propiedad será expropiada por una obra estatal?: todo lo que debes saber|La Constitución Política y el Decreto Legislativo N° 1192 facultan al Estado a adquirir predios privados para la realización de obras declaradas ...|José Cayetano Chávez|/peru/que-derechos-tengo-si-mi-propiedad-sera-expropiada-por-una-obra-estatal-todo-lo-que-debes-saber-justiprecio-expropiacion-terrenos-decreto-legislativo-1192-que-dice-la-constitucion-derechos-propiedad-privada-noticia/|22|2024-07-30 00:16:03.069087
23/07/2024|22:21|Lima|ATU: ¿Cuáles son las 16 rutas para combis, buses y cústers que cambiaron en la ciudad?|Al no transitar más por las avenidas Brasil, La Marina ni Túpac Amaru como parte de su nuevo trayecto, 960 unidades tampoco circulan por otras av...|José Cayetano Chávez|/lima/atu-cuales-son-las-16-nuevas-para-combis-buses-y-custers-que-cambiaron-en-lima-brasil-la-marina-tupac-amaru-transporte-publico-lima-norte-callao-avenidas-recorrido-buses-noticia/|22|2024-07-30 00:16:03.069087
23/07/2024|22:20|Perú|Con 63 años regresó a San Marcos luego de 4 décadas para terminar su carrera: la historia de Alberto Onofre|Onofre, quien tiene 5 hijos y 6 nietos, había descartado volver a la universidad, pero hoy es el más empeñoso entre sus compañeros de clase. El C...|José Cayetano Chávez|/peru/tiktok-con-63-anos-regreso-a-san-marcos-luego-de-4-decadas-para-terminar-su-carrera-la-historia-de-alberto-onofre-cronica-onofre-alberto-onofre-viral-noticias-peru-noticia/|22|2024-07-30 00:16:03.069087
23/07/2024|22:20|Perú|Cobertura para hijos hasta los 28 años en EsSalud: requisitos y por qué se cuestiona la aprobación de esta medida|Pleno del Congreso aprobó un dictamen que permitirá a hijos mayores de 18 años que estudian en una universidad o instituto superior extender la v...|José Cayetano Chávez|/peru/cobertura-para-hijos-hasta-los-28-anos-en-essalud-cuales-son-los-requisitos-y-por-que-se-cuestiona-la-aprobacion-de-esta-medida-essalud-hijo-mayor-dieciocho-anos-mayoria-de-edad-seguro-social-essalud-hijos-noticia/|22|2024-07-30 00:16:03.069087
23/07/2024|22:17|Qué|Daniel Kanashiro habría sido increpado por hinchas de Alianza Lima en Matute|El popular ‘Chino’ habría recibido una llamada de atención de parte los hinchas de Alianza Lima en el estadio Alejandro Villanueva|Redacción EC|/respuestas/que/daniel-kanashiro-habria-sido-increpado-por-hinchas-de-alianza-en-matute-esperamos-que-regule-su-animadversion-al-club-tdpe-noticia/|22|2024-07-30 00:16:03.069087
23/07/2024|22:16|Por qué|Los 3 países sudamericanos que están conectados gracias a China|Te contamos mucho más sobre el megaproyecto que promete unir a tres países sudamericanos gracias a China|Redacción EC|/respuestas/por-que/por-que-estos-3-paises-de-sudamerica-estan-conectados-gracias-a-china-tdpe-noticia/|22|2024-07-30 00:16:03.069087
23/07/2024|22:15|Chile|Temblor en Chile: reportes de los últimos sismos del martes 23 de julio de 2024|Revisa aquí en vivo los últimos reportes de los movimientos sísmicos en Chile de acuerdo al Centro Sismológico Nacional.|Redacción EC|/respuestas/chile/temblor-en-chile-hoy-en-vivo-ultimo-sismo-del-22-y-23-de-julio-magnitud-epicentro-profundidad-y-hora-reportados-centro-sismologico-nacional-santiago-ollague-socarie-lbposting-noticia/|22|2024-07-30 00:16:03.069087
23/07/2024|22:15|Qué|"La foto de César Vallejo sin Paolo Guerrero y el mensaje a sus hinchas: "" Unidos como familia”"|El cuadro trujillano publicó una fotografía que ha provocado morbo en las redes sociales|Redacción EC|/respuestas/que/la-foto-de-cesar-vallejo-sin-paolo-guerrero-y-el-mensaje-a-sus-hinchas-unidos-como-familia-tdpe-noticia/|22|2024-07-30 00:16:03.069087
23/07/2024|22:14|Entretenimiento|AFHS: Francesca atrapa a Teresita y Gaspar en su cuarto ¿La dejará convertirse en una Maldini?|A pocas horas de hacer legal el cambio de apellido, Teresita comete un grave error que la podría dejar en la calle. Francesca la descubre con Gas...|Redacción EC|/videos/entretenimiento/francesca-atrapa-a-teresita-y-gaspar-en-su-cuarto-video-nnav-amtv-al-fondo-hay-sitio-maldini-noticia/|22|2024-07-30 00:16:03.069087
23/07/2024|22:12|Fútbol mundial|"Manchester City cayó ante Celtic en partido amistoso | RESUMEN Y GOLES"|Resumen Manchester City vs. Celtic: mira lo mejor del partido amistoso de pre temporada con victoria del cuadro escocés  |Redacción EC|/deporte-total/futbol-mundial/manchester-city-vs-celtic-en-vivo-hoy-en-city-plus-disney-plus-futbol-libre-por-partido-amistoso-donde-ver-online-gratis-video-noticia/|22|2024-07-30 00:16:03.069087
23/07/2024|22:08|Venezuela|Fuerza Armada de Venezuela dice que defenderá soberanía popular en comicios presidenciales|“¿Qué va a hacer la FANB el 28 de julio? A ellos les respondemos que haremos lo que siempre hemos hecho: defender la Constitución y la soberanía ...|Agencia EFE|/mundo/venezuela/elecciones-venezuela-2024-fuerza-armada-venezolana-dice-que-defendera-soberania-popular-en-comicios-presidenciales-nicolas-maduro-edmundo-gonzalez-urrutia-vladimir-padrino-fanb-pud-ultimas-noticia/|22|2024-07-30 00:16:03.069087
23/07/2024|22:07|Fútbol mundial|Rosario Central a octavos de la Sudamericana: empató y dejó fuera a Inter de Porto Alegre|Revive lo mejor del partido Internacional vs. Rosario Central: resumen del partido por los playoffs de la Copa Sudamericana. |Redacción EC|/deporte-total/futbol-mundial/internacional-vs-rosario-central-en-vivo-online-por-playoffs-de-copa-sudamericana-horarios-y-donde-ver-partido-en-espn-disney-plus-video-noticia/|22|2024-07-30 00:16:03.069087
23/07/2024|22:00|Qué|¿Qué se celebra el feriado del 23 de julio y para quiénes aplica?|¿Sabes por qué este martes 23 de julio ha sido declarado feriado nacional? Aquí te contamos todo sobre esta efemérides y en honor a quién se conm...|Redacción EC|/respuestas/que/feriado-23-de-julio-en-peru-por-que-es-feriado-que-se-celebra-y-cuanto-deben-pagarte-feriados-y-festivos-de-julio-dia-de-la-fuerza-aerea-del-peru-jose-abelardo-quinones-gonzales-tdpe-noticia/|22|2024-07-30 00:16:03.069087
23/07/2024|21:59|Policiales|"Sujetos disparan y lanzan granadas contra cochera del hospital de San Juan de Lurigancho | VIDEO"|En la parte contigua del hospital de San Juan de Lurigancho se construye el colegio Francisco Bolognesi y, al parecer, la granada iba dirigida a ...|Redacción EC|/lima/policiales/san-juan-de-lurigancho-sujetos-disparan-y-lanzan-granadas-contra-cochera-del-hospital-de-sjl-video-ataque-atentado-canto-grande-udex-comisaria-de-santa-elizabeth-ultimas-noticia/|21|2024-07-30 00:16:03.069087
23/07/2024|21:54|Farándula|Yako Eskenazi revela por qué Natalie Vértiz no lo acompañó en su victoria de “El gran chef”|Ante las críticas recibidas por la ausencia de Natalie Vértiz, su esposa, en la premiación final, el exchico reality aclaró los motivos que impid...|Redacción EC|/tvmas/farandula/yako-eskenazi-revela-por-que-natalie-vertiz-no-lo-acompano-en-su-victoria-de-el-gran-chef-television-famosos-ultimas-noticia/|21|2024-07-30 00:16:03.069087
23/07/2024|21:31|Venezuela|González Urrutia ofrece a Machado el cargo “que ella desee” si gana los comicios en Venezuela|“Quiero decirles que la posición que ella desee será ocupada (por ella) en el próximo gobierno”, dijo el opositor ante periodistas en el estado d...|Agencia EFE|/mundo/venezuela/edmundo-gonzalez-urrutia-ofrece-a-maria-corina-machado-el-cargo-que-ella-desee-si-gana-los-comicios-elecciones-venezuela-2024-nicolas-maduro-zulia-maracaibo-pud-cne-ultimas-noticia/|21|2024-07-30 00:16:03.069087
23/07/2024|21:31|Fútbol mundial|Mercado de fichajes Europa : últimas noticias de los traspasos del fútbol europeo|El mercado de pases en el Viejo Continente no se detiene. Sigue aquí las últimas transferencias, salidas y posibles llegadas en Real Madrid, Barc...|Redacción EC|/deporte-total/futbol-mundial/mercado-de-fichajes-en-vivo-europa-2024-ultima-hora-en-directo-altas-bajas-y-rumores-real-madrid-barcelona-manchester-united-liga-espana-premier-league-serie-a-bundesliga-lbposting-noticia/|21|2024-07-30 00:16:03.069087
23/07/2024|21:31|Cómo|Devolución de impuestos de SUNAT 2024: ¿Quiénes la reciben y cómo registrar o actualizar tu CCI para el pago?|Como cada año, la Sunat lleva a cabo la devolución de impuestos y aquí te decimos quiénes acceden a este beneficio.|Redacción EC|/respuestas/como/quienes-reciben-la-devolucion-de-impuestos-de-sunat-y-como-registrar-o-actualizar-tu-cci-para-el-pago-tdpe-noticia/|21|2024-07-30 00:16:03.069087
23/07/2024|21:08|Transporte|ATU informa que 578 taxistas participaron en talleres del programa GESET entre 2023 y 2024|Para el segundo semestre del año se tiene planificado realizar otras dos convocatorias al programa Gestionando un Servicio Eficiente de Taxi (GES...|Redacción EC|/lima/transporte/atu-informa-que-578-taxistas-participaron-en-talleres-del-programa-geset-entre-2023-y-2024-ultimas-noticia/|21|2024-07-30 00:16:03.069087
23/07/2024|21:02|EEUU|Donald Trump reta a Kamala Harris a debatir más de una vez en la carrera presidencial en EE.UU.|“En realidad, estaría dispuesto a celebrar más de un debate”, apuntó el candidato republicano en una llamada con medios de comunicación organizad...|Agencia EFE|/mundo/eeuu/donald-trump-reta-a-kamala-harris-a-debatir-mas-de-una-vez-en-la-carrera-a-la-casa-blanca-elecciones-estados-unidos-2024-joe-biden-partido-democrata-partido-republicano-eeuu-usa-ultimas-noticia/|21|2024-07-30 00:16:03.069087
23/07/2024|21:00|Inventos|Inventan un helado que no se derrite: mantiene su forma por 4 horas a temperatura ambiente|Los polifenoles, compuestos encontrados en el té verde y las bayas, pueden ayudar a estabilizar el helado|Redacción EC|/tecnologia/inventos/inventan-un-helado-que-no-se-derrite-mantiene-su-forma-por-4-horas-a-temperatura-ambiente-noticia/|21|2024-07-30 00:16:03.069087
23/07/2024|21:00|Mercados|Precio del dólar en Perú, martes 23 de julio: a cuánto cerró el tipo de cambio hoy|Consulta la cotización en compra y venta de la moneda estadounidense en el país de este martes 23 de julio.|Redacción EC|/economia/mercados/precio-del-dolar-hoy-en-peru-2024-cuanto-esta-el-dolar-este-martes-23-de-julio-tasa-cotizacion-compra-y-venta-segun-bcr-dolares-a-soles-sbs-ocona-lbposting-noticia/|21|2024-07-30 00:16:03.069087
23/07/2024|20:50|Tendencias|Gaseosas con azúcar vs. gaseosas sin azúcar: ¿alguna es más saludable?|¿Existen diferencias entre las gaseosas sin azúcar y con azúcar? ¿Alguna de estas gaseosas es más saludable? Aquí te lo contamos |Patricia Castañeda Alva|/provecho/tendencias/gaseosas-con-azucar-vs-gaseosa-sin-azucar-alguna-es-mas-saludable-similitudes-y-diferencias-salud-bebibas-edulcorante-buena-alimentacion-nutricion-noticia/|20|2024-07-30 00:16:03.069087
23/07/2024|20:41|Justicia|PJ continuará audiencia de prisión preventiva contra Miguel Girao y otros este jueves 25 de julio|El último lunes 22 de julio la Segunda Sala Constitucional de Lima dispuso que juzgado determine en un plazo de 48 horas la “situación jurídica” ...|Redacción EC|/politica/justicia/patricia-benavides-poder-judicial-continuara-audiencia-de-prision-preventiva-contra-miguel-girao-y-otros-este-jueves-25-de-julio-operacion-valkiria-ministerio-publico-ultimas-noticia/|20|2024-07-30 00:16:03.069087
23/07/2024|20:36|Farándula|Nicola Porcella y Wendy Guevara regresaron a “La casa de los famosos”: ¿qué dijeron?|Tras el inicio de una nueva temporada del “reality” mexicano, el modelo peruano y la “influencer” regresaron como ganadores de la edición anterio...|Redacción EC|/tvmas/farandula/nicola-porcella-y-wendy-guevara-regresaron-a-la-casa-de-los-famosos-que-dijeron-famosos-ultimas-noticia/|20|2024-07-30 00:16:03.069087
23/07/2024|20:33|Latinoamérica|Lula da Silva es el presidente sudamericano mejor valorado actualmente, según un sondeo|Le siguen el presidente argentino, Javier Milei, ocupando el segundo lugar con un 52,1 % de aprobación, por delante del mandatario ecuatoriano, D...|Agencia EFE|/mundo/latinoamerica/lula-da-silva-es-el-presidente-sudamericano-mejor-valorado-actualmente-segun-un-sondeo-brasil-javier-milei-daniel-noboa-cb-consultora-gustavo-petro-dina-boluarte-gabriel-boric-ultimas-noticia/|20|2024-07-30 00:16:03.069087
23/07/2024|20:33|Transporte|Feriado: Horarios especiales del transporte público este 23 de julio en Lima|La ATU anunció horarios especiales para los servicios de transporte público en Lima y Callao durante esta fecha.|Redacción EC|/lima/transporte/dia-de-la-fuerza-aerea-del-peru-estos-son-los-horarios-especiales-del-transporte-publico-este-23-de-julio-en-lima-atu-ultimas-noticia/|20|2024-07-30 00:16:03.069087
